ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,Select an Option Below,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode
RBH,Magnet LLC,1,0.55,0.001,C,,,,.030 Thickness,Order Sample,Random Sample,RS,,,
RBN,Magnet LLC,100,2.18,1.308,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,250,1.38,0.828,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,500,0.94,0.564,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,1000,0.77,0.462,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,2500,0.58,0.348,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,5000,0.55,0.33,C,,,,.030 Thickness,Order Without Logo,4 Color,30,,,
RBN,Magnet LLC,1,0.55,0.001,C,,,,.030 Thickness,Order Sample,Random Sample,RS,,,
RDTN4GB,The 1919 Candy Company,50,3.29,1.974,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GB,The 1919 Candy Company,100,3.19,1.914,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GB,The 1919 Candy Company,250,3.09,1.854,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GB,The 1919 Candy Company,500,2.99,1.794,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GB,The 1919 Candy Company,1,2.99,1.794,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4GB,The 1919 Candy Company,50,3.79,2.274,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GB,The 1919 Candy Company,100,3.69,2.214,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GB,The 1919 Candy Company,250,3.59,2.154,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GB,The 1919 Candy Company,500,3.49,2.094,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GB,The 1919 Candy Company,1,3.49,2.094,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4GB,The 1919 Candy Company,50,3.29,1.974,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GB,The 1919 Candy Company,100,3.19,1.914,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GB,The 1919 Candy Company,250,3.09,1.854,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GB,The 1919 Candy Company,500,2.99,1.794,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GB,The 1919 Candy Company,1,2.99,1.794,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4GB,The 1919 Candy Company,50,2.99,1.794,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GB,The 1919 Candy Company,100,2.99,1.794,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GB,The 1919 Candy Company,250,2.99,1.794,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GB,The 1919 Candy Company,500,2.99,1.794,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GMB,The 1919 Candy Company,50,3.59,2.154,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GMB,The 1919 Candy Company,100,3.49,2.094,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GMB,The 1919 Candy Company,250,3.39,2.034,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GMB,The 1919 Candy Company,500,3.29,1.974,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4GMB,The 1919 Candy Company,1,3.29,1.974,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4GMB,The 1919 Candy Company,50,4.09,2.454,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GMB,The 1919 Candy Company,100,3.99,2.394,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GMB,The 1919 Candy Company,250,3.89,2.334,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GMB,The 1919 Candy Company,500,3.79,2.274,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4GMB,The 1919 Candy Company,1,3.79,2.274,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4GMB,The 1919 Candy Company,50,3.59,2.154,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GMB,The 1919 Candy Company,100,3.49,2.094,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GMB,The 1919 Candy Company,250,3.39,2.034,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GMB,The 1919 Candy Company,500,3.29,1.974,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4GMB,The 1919 Candy Company,1,3.29,1.974,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4GMB,The 1919 Candy Company,50,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GMB,The 1919 Candy Company,100,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GMB,The 1919 Candy Company,250,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4GMB,The 1919 Candy Company,500,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4HK,The 1919 Candy Company,50,4.49,2.694,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4HK,The 1919 Candy Company,100,4.39,2.634,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4HK,The 1919 Candy Company,250,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4HK,The 1919 Candy Company,500,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4HK,The 1919 Candy Company,1,4.19,2.514,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4HK,The 1919 Candy Company,50,4.99,2.994,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4HK,The 1919 Candy Company,100,4.89,2.934,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4HK,The 1919 Candy Company,250,4.79,2.874,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4HK,The 1919 Candy Company,500,4.69,2.814,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4HK,The 1919 Candy Company,1,4.69,2.814,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4HK,The 1919 Candy Company,50,4.49,2.694,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4HK,The 1919 Candy Company,100,4.39,2.634,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4HK,The 1919 Candy Company,250,4.29,2.574,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4HK,The 1919 Candy Company,500,4.19,2.514,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4HK,The 1919 Candy Company,1,4.19,2.514,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4HK,The 1919 Candy Company,50,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4HK,The 1919 Candy Company,100,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4HK,The 1919 Candy Company,250,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4HK,The 1919 Candy Company,500,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JB,The 1919 Candy Company,50,6.74,4.044,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JB,The 1919 Candy Company,100,6.49,3.894,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JB,The 1919 Candy Company,250,6.24,3.744,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JB,The 1919 Candy Company,500,5.99,3.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JB,The 1919 Candy Company,1,5.99,3.594,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4JB,The 1919 Candy Company,50,7.24,4.344,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JB,The 1919 Candy Company,100,6.99,4.194,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JB,The 1919 Candy Company,250,6.74,4.044,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JB,The 1919 Candy Company,500,6.49,3.894,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JB,The 1919 Candy Company,1,6.49,3.894,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4JB,The 1919 Candy Company,50,6.74,4.044,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JB,The 1919 Candy Company,100,6.49,3.894,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JB,The 1919 Candy Company,250,6.24,3.744,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JB,The 1919 Candy Company,500,5.99,3.594,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JB,The 1919 Candy Company,1,5.99,3.594,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4JB,The 1919 Candy Company,50,5.99,3.594,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JB,The 1919 Candy Company,100,5.99,3.594,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JB,The 1919 Candy Company,250,5.99,3.594,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JB,The 1919 Candy Company,500,5.99,3.594,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JR,The 1919 Candy Company,50,3.59,2.154,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JR,The 1919 Candy Company,100,3.49,2.094,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JR,The 1919 Candy Company,250,3.39,2.034,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JR,The 1919 Candy Company,500,3.29,1.974,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4JR,The 1919 Candy Company,1,3.29,1.974,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4JR,The 1919 Candy Company,50,4.09,2.454,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JR,The 1919 Candy Company,100,3.99,2.394,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JR,The 1919 Candy Company,250,3.89,2.334,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JR,The 1919 Candy Company,500,3.79,2.274,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4JR,The 1919 Candy Company,1,3.79,2.274,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4JR,The 1919 Candy Company,50,3.59,2.154,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JR,The 1919 Candy Company,100,3.49,2.094,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JR,The 1919 Candy Company,250,3.39,2.034,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JR,The 1919 Candy Company,500,3.29,1.974,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4JR,The 1919 Candy Company,1,3.29,1.974,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4JR,The 1919 Candy Company,50,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JR,The 1919 Candy Company,100,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JR,The 1919 Candy Company,250,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4JR,The 1919 Candy Company,500,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4LS,The 1919 Candy Company,50,3.59,2.154,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4LS,The 1919 Candy Company,100,3.49,2.094,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4LS,The 1919 Candy Company,250,3.39,2.034,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4LS,The 1919 Candy Company,500,3.29,1.974,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4LS,The 1919 Candy Company,1,3.29,1.974,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4LS,The 1919 Candy Company,50,4.09,2.454,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4LS,The 1919 Candy Company,100,3.99,2.394,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4LS,The 1919 Candy Company,250,3.89,2.334,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4LS,The 1919 Candy Company,500,3.79,2.274,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4LS,The 1919 Candy Company,1,3.79,2.274,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4LS,The 1919 Candy Company,50,3.59,2.154,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4LS,The 1919 Candy Company,100,3.49,2.094,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4LS,The 1919 Candy Company,250,3.39,2.034,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4LS,The 1919 Candy Company,500,3.29,1.974,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4LS,The 1919 Candy Company,1,3.29,1.974,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4LS,The 1919 Candy Company,50,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4LS,The 1919 Candy Company,100,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4LS,The 1919 Candy Company,250,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4LS,The 1919 Candy Company,500,3.29,1.974,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4MM,The 1919 Candy Company,50,4.49,2.694,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4MM,The 1919 Candy Company,100,4.39,2.634,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4MM,The 1919 Candy Company,250,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4MM,The 1919 Candy Company,500,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4MM,The 1919 Candy Company,1,4.19,2.514,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4MM,The 1919 Candy Company,50,4.99,2.994,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4MM,The 1919 Candy Company,100,4.89,2.934,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4MM,The 1919 Candy Company,250,4.79,2.874,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4MM,The 1919 Candy Company,500,4.69,2.814,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4MM,The 1919 Candy Company,1,4.69,2.814,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4MM,The 1919 Candy Company,50,4.49,2.694,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4MM,The 1919 Candy Company,100,4.39,2.634,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4MM,The 1919 Candy Company,250,4.29,2.574,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4MM,The 1919 Candy Company,500,4.19,2.514,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4MM,The 1919 Candy Company,1,4.19,2.514,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4MM,The 1919 Candy Company,50,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4MM,The 1919 Candy Company,100,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4MM,The 1919 Candy Company,250,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4MM,The 1919 Candy Company,500,4.19,2.514,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SB,The 1919 Candy Company,50,4.39,2.634,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SB,The 1919 Candy Company,100,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SB,The 1919 Candy Company,250,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SB,The 1919 Candy Company,500,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SB,The 1919 Candy Company,1,4.09,2.454,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4SB,The 1919 Candy Company,50,4.89,2.934,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SB,The 1919 Candy Company,100,4.79,2.874,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SB,The 1919 Candy Company,250,4.69,2.814,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SB,The 1919 Candy Company,500,4.59,2.754,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SB,The 1919 Candy Company,1,4.59,2.754,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4SB,The 1919 Candy Company,50,4.39,2.634,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SB,The 1919 Candy Company,100,4.29,2.574,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SB,The 1919 Candy Company,250,4.19,2.514,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SB,The 1919 Candy Company,500,4.09,2.454,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SB,The 1919 Candy Company,1,4.09,2.454,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4SB,The 1919 Candy Company,50,4.09,2.454,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SB,The 1919 Candy Company,100,4.09,2.454,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SB,The 1919 Candy Company,250,4.09,2.454,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SB,The 1919 Candy Company,500,4.09,2.454,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SF,The 1919 Candy Company,50,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SF,The 1919 Candy Company,100,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SF,The 1919 Candy Company,250,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SF,The 1919 Candy Company,500,3.99,2.394,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SF,The 1919 Candy Company,1,3.99,2.394,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4SF,The 1919 Candy Company,50,4.79,2.874,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SF,The 1919 Candy Company,100,4.69,2.814,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SF,The 1919 Candy Company,250,4.59,2.754,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SF,The 1919 Candy Company,500,4.49,2.694,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SF,The 1919 Candy Company,1,4.49,2.694,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4SF,The 1919 Candy Company,50,4.29,2.574,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SF,The 1919 Candy Company,100,4.19,2.514,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SF,The 1919 Candy Company,250,4.09,2.454,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SF,The 1919 Candy Company,500,3.99,2.394,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SF,The 1919 Candy Company,1,3.99,2.394,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4SF,The 1919 Candy Company,50,3.99,2.394,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SF,The 1919 Candy Company,100,3.99,2.394,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SF,The 1919 Candy Company,250,3.99,2.394,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SF,The 1919 Candy Company,500,3.99,2.394,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SJB,The 1919 Candy Company,50,3.49,2.094,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SJB,The 1919 Candy Company,100,3.39,2.034,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SJB,The 1919 Candy Company,250,3.29,1.974,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SJB,The 1919 Candy Company,500,3.19,1.914,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SJB,The 1919 Candy Company,1,3.19,1.914,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4SJB,The 1919 Candy Company,50,3.99,2.394,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SJB,The 1919 Candy Company,100,3.89,2.334,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SJB,The 1919 Candy Company,250,3.79,2.274,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SJB,The 1919 Candy Company,500,3.69,2.214,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SJB,The 1919 Candy Company,1,3.69,2.214,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4SJB,The 1919 Candy Company,50,3.49,2.094,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SJB,The 1919 Candy Company,100,3.39,2.034,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SJB,The 1919 Candy Company,250,3.29,1.974,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SJB,The 1919 Candy Company,500,3.19,1.914,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SJB,The 1919 Candy Company,1,3.19,1.914,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4SJB,The 1919 Candy Company,50,3.19,1.914,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SJB,The 1919 Candy Company,100,3.19,1.914,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SJB,The 1919 Candy Company,250,3.19,1.914,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SJB,The 1919 Candy Company,500,3.19,1.914,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
RDTN4SK,The 1919 Candy Company,50,4.29,2.574,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SK,The 1919 Candy Company,100,4.19,2.514,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SK,The 1919 Candy Company,250,4.09,2.454,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SK,The 1919 Candy Company,500,3.99,2.394,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,PP,50,40,G
RDTN4SK,The 1919 Candy Company,1,3.99,2.394,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
RDTN4SK,The 1919 Candy Company,50,4.79,2.874,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SK,The 1919 Candy Company,100,4.69,2.814,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SK,The 1919 Candy Company,250,4.59,2.754,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SK,The 1919 Candy Company,500,4.49,2.694,C,,,,4 Color Process,Order Without Logo,See Price Method,4D,50,40,G
RDTN4SK,The 1919 Candy Company,1,4.49,2.694,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
RDTN4SK,The 1919 Candy Company,50,4.29,2.574,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SK,The 1919 Candy Company,100,4.19,2.514,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SK,The 1919 Candy Company,250,4.09,2.454,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SK,The 1919 Candy Company,500,3.99,2.394,C,,,,4 Color Process Label,Order Without Logo,See Price Method,4L,50,40,G
RDTN4SK,The 1919 Candy Company,1,3.99,2.394,C,,,,4 Color Process Label,Order Sample,Random Sample,RS,,,
RDTN4SK,The 1919 Candy Company,50,3.99,2.394,C,,,,Blank,Order Without Logo,See Price Method,BL,,,
