"ItemNumber","BrandName","PriceMethod","PricingKey","PrintMethod","AllowPMSColor","StockColorCode","PMSColorID","ColorSwatch","stock_pms_swatch","stock_pms"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Dark Orange","PMS167","darkorange.gif","<img src =""darkorange.gif "" alt =""Dark Orange (PMS167 )"" />","Dark Orange (PMS167)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Gold Metallic","PMS871","goldmetallic.gif","<img src =""goldmetallic.gif "" alt =""Gold Metallic (PMS871 )"" />","Gold Metallic (PMS871)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Gray","PMS430","gray.gif","<img src =""gray.gif "" alt =""Gray (PMS430 )"" />","Gray (PMS430)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Green","PMS347","green.gif","<img src =""green.gif "" alt =""Green (PMS347 )"" />","Green (PMS347)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Khaki","PMS466","khaki.gif","<img src =""khaki.gif "" alt =""Khaki (PMS466 )"" />","Khaki (PMS466)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Light Blue","Process Blue","lightblue.gif","<img src =""lightblue.gif "" alt =""Light Blue (Process Blue )"" />","Light Blue (Process Blue)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Light Gray","PMS420","lightgray.gif","<img src =""lightgray.gif "" alt =""Light Gray (PMS420 )"" />","Light Gray (PMS420)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Medium Blue","Reflex Blue","mediumblue.gif","<img src =""mediumblue.gif "" alt =""Medium Blue (Reflex Blue )"" />","Medium Blue (Reflex Blue)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Orange","PMS165","orange.gif","<img src =""orange.gif "" alt =""Orange (PMS165 )"" />","Orange (PMS165)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Pink","PMS230","pink.gif","<img src =""pink.gif "" alt =""Pink (PMS230 )"" />","Pink (PMS230)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Purple","PMS266","purple.gif","<img src =""purple.gif "" alt =""Purple (PMS266 )"" />","Purple (PMS266)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Red","PMS186","red.gif","<img src =""red.gif "" alt =""Red (PMS186 )"" />","Red (PMS186)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Royal Blue","PMS286","royalblue.gif","<img src =""royalblue.gif "" alt =""Royal Blue (PMS286 )"" />","Royal Blue (PMS286)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Silver Metallic","PMS877","silvermetallic.gif","<img src =""silvermetallic.gif "" alt =""Silver Metallic (PMS877 )"" />","Silver Metallic (PMS877)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Tan","PMS728","tan.gif","<img src =""tan.gif "" alt =""Tan (PMS728 )"" />","Tan (PMS728)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Teal","PMS320","teal.gif","<img src =""teal.gif "" alt =""Teal (PMS320 )"" />","Teal (PMS320)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","White","White","white.gif","<img src =""white.gif "" alt =""White (White )"" />","White (White)"
"BG269","Innovations","1 Color 1 Location","TP","See Price Method","N","Yellow","Pantone Yellow","yellow.gif","<img src =""yellow.gif "" alt =""Yellow (Pantone Yellow )"" />","Yellow (Pantone Yellow)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Athletic Gold","PMS1235","athleticgold.gif","<img src =""athleticgold.gif "" alt =""Athletic Gold (PMS1235 )"" />","Athletic Gold (PMS1235)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Black","Pantone Black","black.gif","<img src =""black.gif "" alt =""Black (Pantone Black )"" />","Black (Pantone Black)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Brown","PMS469","brown.gif","<img src =""brown.gif "" alt =""Brown (PMS469 )"" />","Brown (PMS469)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Burgundy","PMS202","burgundy.gif","<img src =""burgundy.gif "" alt =""Burgundy (PMS202 )"" />","Burgundy (PMS202)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Blue/Navy","PMS281","navy.gif","<img src =""navy.gif "" alt =""Dark Blue/Navy (PMS281 )"" />","Dark Blue/Navy (PMS281)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Green","PMS349","darkgreen.gif","<img src =""darkgreen.gif "" alt =""Dark Green (PMS349 )"" />","Dark Green (PMS349)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Orange","PMS167","darkorange.gif","<img src =""darkorange.gif "" alt =""Dark Orange (PMS167 )"" />","Dark Orange (PMS167)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gold Metallic","PMS871","goldmetallic.gif","<img src =""goldmetallic.gif "" alt =""Gold Metallic (PMS871 )"" />","Gold Metallic (PMS871)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gray","PMS430","gray.gif","<img src =""gray.gif "" alt =""Gray (PMS430 )"" />","Gray (PMS430)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Green","PMS347","green.gif","<img src =""green.gif "" alt =""Green (PMS347 )"" />","Green (PMS347)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Khaki","PMS466","khaki.gif","<img src =""khaki.gif "" alt =""Khaki (PMS466 )"" />","Khaki (PMS466)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Blue","Process Blue","lightblue.gif","<img src =""lightblue.gif "" alt =""Light Blue (Process Blue )"" />","Light Blue (Process Blue)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Gray","PMS420","lightgray.gif","<img src =""lightgray.gif "" alt =""Light Gray (PMS420 )"" />","Light Gray (PMS420)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Medium Blue","Reflex Blue","mediumblue.gif","<img src =""mediumblue.gif "" alt =""Medium Blue (Reflex Blue )"" />","Medium Blue (Reflex Blue)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Orange","PMS165","orange.gif","<img src =""orange.gif "" alt =""Orange (PMS165 )"" />","Orange (PMS165)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Pink","PMS230","pink.gif","<img src =""pink.gif "" alt =""Pink (PMS230 )"" />","Pink (PMS230)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Purple","PMS266","purple.gif","<img src =""purple.gif "" alt =""Purple (PMS266 )"" />","Purple (PMS266)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Red","PMS186","red.gif","<img src =""red.gif "" alt =""Red (PMS186 )"" />","Red (PMS186)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Royal Blue","PMS286","royalblue.gif","<img src =""royalblue.gif "" alt =""Royal Blue (PMS286 )"" />","Royal Blue (PMS286)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Silver Metallic","PMS877","silvermetallic.gif","<img src =""silvermetallic.gif "" alt =""Silver Metallic (PMS877 )"" />","Silver Metallic (PMS877)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Tan","PMS728","tan.gif","<img src =""tan.gif "" alt =""Tan (PMS728 )"" />","Tan (PMS728)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Teal","PMS320","teal.gif","<img src =""teal.gif "" alt =""Teal (PMS320 )"" />","Teal (PMS320)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","White","White","white.gif","<img src =""white.gif "" alt =""White (White )"" />","White (White)"
"BG270","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Yellow","Pantone Yellow","yellow.gif","<img src =""yellow.gif "" alt =""Yellow (Pantone Yellow )"" />","Yellow (Pantone Yellow)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Athletic Gold","PMS1235","athleticgold.gif","<img src =""athleticgold.gif "" alt =""Athletic Gold (PMS1235 )"" />","Athletic Gold (PMS1235)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Black","Pantone Black","black.gif","<img src =""black.gif "" alt =""Black (Pantone Black )"" />","Black (Pantone Black)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Brown","PMS469","brown.gif","<img src =""brown.gif "" alt =""Brown (PMS469 )"" />","Brown (PMS469)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Burgundy","PMS202","burgundy.gif","<img src =""burgundy.gif "" alt =""Burgundy (PMS202 )"" />","Burgundy (PMS202)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Blue/Navy","PMS281","navy.gif","<img src =""navy.gif "" alt =""Dark Blue/Navy (PMS281 )"" />","Dark Blue/Navy (PMS281)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Green","PMS349","darkgreen.gif","<img src =""darkgreen.gif "" alt =""Dark Green (PMS349 )"" />","Dark Green (PMS349)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Orange","PMS167","darkorange.gif","<img src =""darkorange.gif "" alt =""Dark Orange (PMS167 )"" />","Dark Orange (PMS167)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gold Metallic","PMS871","goldmetallic.gif","<img src =""goldmetallic.gif "" alt =""Gold Metallic (PMS871 )"" />","Gold Metallic (PMS871)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gray","PMS430","gray.gif","<img src =""gray.gif "" alt =""Gray (PMS430 )"" />","Gray (PMS430)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Green","PMS347","green.gif","<img src =""green.gif "" alt =""Green (PMS347 )"" />","Green (PMS347)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Khaki","PMS466","khaki.gif","<img src =""khaki.gif "" alt =""Khaki (PMS466 )"" />","Khaki (PMS466)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Blue","Process Blue","lightblue.gif","<img src =""lightblue.gif "" alt =""Light Blue (Process Blue )"" />","Light Blue (Process Blue)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Gray","PMS420","lightgray.gif","<img src =""lightgray.gif "" alt =""Light Gray (PMS420 )"" />","Light Gray (PMS420)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Medium Blue","Reflex Blue","mediumblue.gif","<img src =""mediumblue.gif "" alt =""Medium Blue (Reflex Blue )"" />","Medium Blue (Reflex Blue)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Orange","PMS165","orange.gif","<img src =""orange.gif "" alt =""Orange (PMS165 )"" />","Orange (PMS165)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Pink","PMS230","pink.gif","<img src =""pink.gif "" alt =""Pink (PMS230 )"" />","Pink (PMS230)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Purple","PMS266","purple.gif","<img src =""purple.gif "" alt =""Purple (PMS266 )"" />","Purple (PMS266)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Red","PMS186","red.gif","<img src =""red.gif "" alt =""Red (PMS186 )"" />","Red (PMS186)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Royal Blue","PMS286","royalblue.gif","<img src =""royalblue.gif "" alt =""Royal Blue (PMS286 )"" />","Royal Blue (PMS286)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Silver Metallic","PMS877","silvermetallic.gif","<img src =""silvermetallic.gif "" alt =""Silver Metallic (PMS877 )"" />","Silver Metallic (PMS877)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Tan","PMS728","tan.gif","<img src =""tan.gif "" alt =""Tan (PMS728 )"" />","Tan (PMS728)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Teal","PMS320","teal.gif","<img src =""teal.gif "" alt =""Teal (PMS320 )"" />","Teal (PMS320)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","White","White","white.gif","<img src =""white.gif "" alt =""White (White )"" />","White (White)"
"BG271","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Yellow","Pantone Yellow","yellow.gif","<img src =""yellow.gif "" alt =""Yellow (Pantone Yellow )"" />","Yellow (Pantone Yellow)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Athletic Gold","PMS1235","athleticgold.gif","<img src =""athleticgold.gif "" alt =""Athletic Gold (PMS1235 )"" />","Athletic Gold (PMS1235)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Black","Pantone Black","black.gif","<img src =""black.gif "" alt =""Black (Pantone Black )"" />","Black (Pantone Black)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Brown","PMS469","brown.gif","<img src =""brown.gif "" alt =""Brown (PMS469 )"" />","Brown (PMS469)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Burgundy","PMS202","burgundy.gif","<img src =""burgundy.gif "" alt =""Burgundy (PMS202 )"" />","Burgundy (PMS202)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Blue/Navy","PMS281","navy.gif","<img src =""navy.gif "" alt =""Dark Blue/Navy (PMS281 )"" />","Dark Blue/Navy (PMS281)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Green","PMS349","darkgreen.gif","<img src =""darkgreen.gif "" alt =""Dark Green (PMS349 )"" />","Dark Green (PMS349)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Dark Orange","PMS167","darkorange.gif","<img src =""darkorange.gif "" alt =""Dark Orange (PMS167 )"" />","Dark Orange (PMS167)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gold Metallic","PMS871","goldmetallic.gif","<img src =""goldmetallic.gif "" alt =""Gold Metallic (PMS871 )"" />","Gold Metallic (PMS871)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Gray","PMS430","gray.gif","<img src =""gray.gif "" alt =""Gray (PMS430 )"" />","Gray (PMS430)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Green","PMS347","green.gif","<img src =""green.gif "" alt =""Green (PMS347 )"" />","Green (PMS347)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Khaki","PMS466","khaki.gif","<img src =""khaki.gif "" alt =""Khaki (PMS466 )"" />","Khaki (PMS466)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Blue","Process Blue","lightblue.gif","<img src =""lightblue.gif "" alt =""Light Blue (Process Blue )"" />","Light Blue (Process Blue)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Light Gray","PMS420","lightgray.gif","<img src =""lightgray.gif "" alt =""Light Gray (PMS420 )"" />","Light Gray (PMS420)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Medium Blue","Reflex Blue","mediumblue.gif","<img src =""mediumblue.gif "" alt =""Medium Blue (Reflex Blue )"" />","Medium Blue (Reflex Blue)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Orange","PMS165","orange.gif","<img src =""orange.gif "" alt =""Orange (PMS165 )"" />","Orange (PMS165)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Pink","PMS230","pink.gif","<img src =""pink.gif "" alt =""Pink (PMS230 )"" />","Pink (PMS230)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Purple","PMS266","purple.gif","<img src =""purple.gif "" alt =""Purple (PMS266 )"" />","Purple (PMS266)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Red","PMS186","red.gif","<img src =""red.gif "" alt =""Red (PMS186 )"" />","Red (PMS186)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Royal Blue","PMS286","royalblue.gif","<img src =""royalblue.gif "" alt =""Royal Blue (PMS286 )"" />","Royal Blue (PMS286)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Silver Metallic","PMS877","silvermetallic.gif","<img src =""silvermetallic.gif "" alt =""Silver Metallic (PMS877 )"" />","Silver Metallic (PMS877)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Tan","PMS728","tan.gif","<img src =""tan.gif "" alt =""Tan (PMS728 )"" />","Tan (PMS728)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Teal","PMS320","teal.gif","<img src =""teal.gif "" alt =""Teal (PMS320 )"" />","Teal (PMS320)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","White","White","white.gif","<img src =""white.gif "" alt =""White (White )"" />","White (White)"
"BG274","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Yellow","Pantone Yellow","yellow.gif","<img src =""yellow.gif "" alt =""Yellow (Pantone Yellow )"" />","Yellow (Pantone Yellow)"
"BG278","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Athletic Gold","PMS1235","athleticgold.gif","<img src =""athleticgold.gif "" alt =""Athletic Gold (PMS1235 )"" />","Athletic Gold (PMS1235)"
"BG278","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Black","Pantone Black","black.gif","<img src =""black.gif "" alt =""Black (Pantone Black )"" />","Black (Pantone Black)"
"BG278","The Bag Factory","1 Color 1 Location","TP","See Price Method","N","Brown","PMS469","brown.gif","<img src =""brown.gif "" alt =""Brown (PMS469 )"" />","Brown (PMS469)"
