QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorDiscountCode,AddColorNetPrice,Quantities_Id,Price_Id,CurrencyCode,AsLowAsCatalog,AsLowAsNet,Prices_Id,DecorationMethod_Id,PrintMethod,Select an Option Below,PriceMethod,PricingKey,DecorationMethods_Id,Product_Id,ItemNumber,BrandName,AdditionalCharges_Id,AdditionalChargeItemDescription,AdditionalChargeCatalogPrice,AdditionalChargeDiscountCode,AdditionalChargeNetPrice,SetupChargeCatalogPrice,NetSetupCharge,NetRepeatSetupCharge,MaxNumSpotColors,MaximumColorsAllowed
25,14.59,8.754,C,0.5,G,0.4,0,0,USD,11.59,6.954,0,0,See Price Method,Place Order With Logo,1 Color 1 Location,TP,0,0,BG139,The Bag Factory,0,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
50,13.39,8.034,C,0.5,G,0.4,0,0,USD,11.59,6.954,0,0,See Price Method,Place Order With Logo,1 Color 1 Location,TP,0,0,BG139,The Bag Factory,0,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
100,12.49,7.494,C,0.5,G,0.4,0,0,USD,11.59,6.954,0,0,See Price Method,Place Order With Logo,1 Color 1 Location,TP,0,0,BG139,The Bag Factory,0,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
250,11.59,6.954,C,0.5,G,0.4,0,0,USD,11.59,6.954,0,0,See Price Method,Place Order With Logo,1 Color 1 Location,TP,0,0,BG139,The Bag Factory,0,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
1,11.59,6.96,C,,,,2,2,USD,0,6.96,1,1,Random Sample,Order Sample,1 Color 1 Location,RS,0,0,BG139,The Bag Factory,1,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,16.09,9.654,C,,,,4,4,USD,13.09,7.854,2,2,See Price Method,Place Order With Logo,4 Color Process,T4,0,0,BG139,The Bag Factory,2,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,14.89,8.934,C,,,,4,4,USD,13.09,7.854,2,2,See Price Method,Place Order With Logo,4 Color Process,T4,0,0,BG139,The Bag Factory,2,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,13.99,8.394,C,,,,4,4,USD,13.09,7.854,2,2,See Price Method,Place Order With Logo,4 Color Process,T4,0,0,BG139,The Bag Factory,2,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
250,13.09,7.854,C,,,,4,4,USD,13.09,7.854,2,2,See Price Method,Place Order With Logo,4 Color Process,T4,0,0,BG139,The Bag Factory,2,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,13.09,7.86,C,,,,6,6,USD,0,7.86,3,3,Random Sample,Order Sample,4 Color Process,RS,0,0,BG139,The Bag Factory,3,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,11.59,6.954,C,,,,8,8,USD,11.59,6.954,4,4,See Price Method,Order Without Logo,Blank,BL,0,0,BG139,The Bag Factory,4,Drop Shipment Charge,8.5,G,6.8,,,,0,
50,11.59,6.954,C,,,,8,8,USD,11.59,6.954,4,4,See Price Method,Order Without Logo,Blank,BL,0,0,BG139,The Bag Factory,4,Drop Shipment Charge,8.5,G,6.8,,,,0,
100,11.59,6.954,C,,,,8,8,USD,11.59,6.954,4,4,See Price Method,Order Without Logo,Blank,BL,0,0,BG139,The Bag Factory,4,Drop Shipment Charge,8.5,G,6.8,,,,0,
250,11.59,6.954,C,,,,8,8,USD,11.59,6.954,4,4,See Price Method,Order Without Logo,Blank,BL,0,0,BG139,The Bag Factory,4,Drop Shipment Charge,8.5,G,6.8,,,,0,
25,22.79,13.674,C,0.5,G,0.4,10,10,USD,17.99,10.794,5,5,See Price Method,Place Order With Logo,1 Color 1 Location,TP,1,1,BG140,The Bag Factory,5,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
50,20.89,12.534,C,0.5,G,0.4,10,10,USD,17.99,10.794,5,5,See Price Method,Place Order With Logo,1 Color 1 Location,TP,1,1,BG140,The Bag Factory,5,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
100,19.49,11.694,C,0.5,G,0.4,10,10,USD,17.99,10.794,5,5,See Price Method,Place Order With Logo,1 Color 1 Location,TP,1,1,BG140,The Bag Factory,5,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
250,17.99,10.794,C,0.5,G,0.4,10,10,USD,17.99,10.794,5,5,See Price Method,Place Order With Logo,1 Color 1 Location,TP,1,1,BG140,The Bag Factory,5,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
1,17.99,10.8,C,0.5,G,0,12,12,USD,0,10.8,6,6,Random Sample,Order Sample,1 Color 1 Location,RS,1,1,BG140,The Bag Factory,6,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,24.29,14.574,C,,,,14,14,USD,19.49,11.694,7,7,See Price Method,Place Order With Logo,4 Color Process,T4,1,1,BG140,The Bag Factory,7,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,22.39,13.434,C,,,,14,14,USD,19.49,11.694,7,7,See Price Method,Place Order With Logo,4 Color Process,T4,1,1,BG140,The Bag Factory,7,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,20.99,12.594,C,,,,14,14,USD,19.49,11.694,7,7,See Price Method,Place Order With Logo,4 Color Process,T4,1,1,BG140,The Bag Factory,7,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
250,19.49,11.694,C,,,,14,14,USD,19.49,11.694,7,7,See Price Method,Place Order With Logo,4 Color Process,T4,1,1,BG140,The Bag Factory,7,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,19.49,11.7,C,,,,16,16,USD,0,11.7,8,8,Random Sample,Order Sample,4 Color Process,RS,1,1,BG140,The Bag Factory,8,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,17.99,10.794,C,,,,18,18,USD,17.99,10.794,9,9,See Price Method,Order Without Logo,Blank,BL,1,1,BG140,The Bag Factory,9,Drop Shipment Charge,8.5,G,6.8,,,,0,
50,17.99,10.794,C,,,,18,18,USD,17.99,10.794,9,9,See Price Method,Order Without Logo,Blank,BL,1,1,BG140,The Bag Factory,9,Drop Shipment Charge,8.5,G,6.8,,,,0,
100,17.99,10.794,C,,,,18,18,USD,17.99,10.794,9,9,See Price Method,Order Without Logo,Blank,BL,1,1,BG140,The Bag Factory,9,Drop Shipment Charge,8.5,G,6.8,,,,0,
250,17.99,10.794,C,,,,18,18,USD,17.99,10.794,9,9,See Price Method,Order Without Logo,Blank,BL,1,1,BG140,The Bag Factory,9,Drop Shipment Charge,8.5,G,6.8,,,,0,
25,18.69,11.214,C,0.5,G,0.4,20,20,USD,14.79,8.874,10,10,See Price Method,Place Order With Logo,1 Color 1 Location,TP,2,2,BG141,The Bag Factory,10,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
50,17.09,10.254,C,0.5,G,0.4,20,20,USD,14.79,8.874,10,10,See Price Method,Place Order With Logo,1 Color 1 Location,TP,2,2,BG141,The Bag Factory,10,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
100,15.99,9.594,C,0.5,G,0.4,20,20,USD,14.79,8.874,10,10,See Price Method,Place Order With Logo,1 Color 1 Location,TP,2,2,BG141,The Bag Factory,10,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
250,14.79,8.874,C,0.5,G,0.4,20,20,USD,14.79,8.874,10,10,See Price Method,Place Order With Logo,1 Color 1 Location,TP,2,2,BG141,The Bag Factory,10,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
1,14.79,8.88,C,0.5,G,0,22,22,USD,0,8.88,11,11,Random Sample,Order Sample,1 Color 1 Location,RS,2,2,BG141,The Bag Factory,11,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,20.19,12.114,C,,,,24,24,USD,16.29,9.774,12,12,See Price Method,Place Order With Logo,4 Color Process,T4,2,2,BG141,The Bag Factory,12,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,18.59,11.154,C,,,,24,24,USD,16.29,9.774,12,12,See Price Method,Place Order With Logo,4 Color Process,T4,2,2,BG141,The Bag Factory,12,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,17.49,10.494,C,,,,24,24,USD,16.29,9.774,12,12,See Price Method,Place Order With Logo,4 Color Process,T4,2,2,BG141,The Bag Factory,12,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
250,16.29,9.774,C,,,,24,24,USD,16.29,9.774,12,12,See Price Method,Place Order With Logo,4 Color Process,T4,2,2,BG141,The Bag Factory,12,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,16.29,9.78,C,,,,26,26,USD,0,9.78,13,13,Random Sample,Order Sample,4 Color Process,RS,2,2,BG141,The Bag Factory,13,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,14.79,8.874,C,,,,28,28,USD,14.79,8.874,14,14,See Price Method,Order Without Logo,Blank,BL,2,2,BG141,The Bag Factory,14,Drop Shipment Charge,8.5,G,6.8,,,,0,
50,14.79,8.874,C,,,,28,28,USD,14.79,8.874,14,14,See Price Method,Order Without Logo,Blank,BL,2,2,BG141,The Bag Factory,14,Drop Shipment Charge,8.5,G,6.8,,,,0,
100,14.79,8.874,C,,,,28,28,USD,14.79,8.874,14,14,See Price Method,Order Without Logo,Blank,BL,2,2,BG141,The Bag Factory,14,Drop Shipment Charge,8.5,G,6.8,,,,0,
250,14.79,8.874,C,,,,28,28,USD,14.79,8.874,14,14,See Price Method,Order Without Logo,Blank,BL,2,2,BG141,The Bag Factory,14,Drop Shipment Charge,8.5,G,6.8,,,,0,
25,17.49,10.494,C,0.5,G,0.4,30,30,USD,13.79,8.274,15,15,See Price Method,Place Order With Logo,1 Color 1 Location,TP,3,3,BG143,The Bag Factory,15,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
50,15.99,9.594,C,0.5,G,0.4,30,30,USD,13.79,8.274,15,15,See Price Method,Place Order With Logo,1 Color 1 Location,TP,3,3,BG143,The Bag Factory,15,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
100,14.89,8.934,C,0.5,G,0.4,30,30,USD,13.79,8.274,15,15,See Price Method,Place Order With Logo,1 Color 1 Location,TP,3,3,BG143,The Bag Factory,15,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
250,13.79,8.274,C,0.5,G,0.4,30,30,USD,13.79,8.274,15,15,See Price Method,Place Order With Logo,1 Color 1 Location,TP,3,3,BG143,The Bag Factory,15,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
1,13.79,8.28,C,,,,32,32,USD,0,8.28,16,16,Random Sample,Order Sample,1 Color 1 Location,RS,3,3,BG143,The Bag Factory,16,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,18.99,11.394,C,,,,34,34,USD,15.29,9.174,17,17,See Price Method,Place Order With Logo,4 Color Process,T4,3,3,BG143,The Bag Factory,17,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,17.49,10.494,C,,,,34,34,USD,15.29,9.174,17,17,See Price Method,Place Order With Logo,4 Color Process,T4,3,3,BG143,The Bag Factory,17,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,16.39,9.834,C,,,,34,34,USD,15.29,9.174,17,17,See Price Method,Place Order With Logo,4 Color Process,T4,3,3,BG143,The Bag Factory,17,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
250,15.29,9.174,C,,,,34,34,USD,15.29,9.174,17,17,See Price Method,Place Order With Logo,4 Color Process,T4,3,3,BG143,The Bag Factory,17,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,15.29,9.18,C,,,,36,36,USD,0,9.18,18,18,Random Sample,Order Sample,4 Color Process,RS,3,3,BG143,The Bag Factory,18,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,19.49,11.694,C,,,,38,38,USD,15.79,9.474,19,19,See Price Method,Place Order With Logo,4 Color Process Dome,DM,3,3,BG143,The Bag Factory,19,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
50,17.99,10.794,C,,,,38,38,USD,15.79,9.474,19,19,See Price Method,Place Order With Logo,4 Color Process Dome,DM,3,3,BG143,The Bag Factory,19,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
100,16.89,10.134,C,,,,38,38,USD,15.79,9.474,19,19,See Price Method,Place Order With Logo,4 Color Process Dome,DM,3,3,BG143,The Bag Factory,19,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
250,15.79,9.474,C,,,,38,38,USD,15.79,9.474,19,19,See Price Method,Place Order With Logo,4 Color Process Dome,DM,3,3,BG143,The Bag Factory,19,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
1,15.79,9.48,C,,,,40,40,USD,0,9.48,20,20,Random Sample,Order Sample,4 Color Process Dome,RS,3,3,BG143,The Bag Factory,20,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,13.79,8.274,C,,,,42,42,USD,13.79,8.274,21,21,See Price Method,Order Without Logo,Blank,BL,3,3,BG143,The Bag Factory,21,Drop Shipment Charge,8.5,G,6.8,,,,0,
50,13.79,8.274,C,,,,42,42,USD,13.79,8.274,21,21,See Price Method,Order Without Logo,Blank,BL,3,3,BG143,The Bag Factory,21,Drop Shipment Charge,8.5,G,6.8,,,,0,
100,13.79,8.274,C,,,,42,42,USD,13.79,8.274,21,21,See Price Method,Order Without Logo,Blank,BL,3,3,BG143,The Bag Factory,21,Drop Shipment Charge,8.5,G,6.8,,,,0,
250,13.79,8.274,C,,,,42,42,USD,13.79,8.274,21,21,See Price Method,Order Without Logo,Blank,BL,3,3,BG143,The Bag Factory,21,Drop Shipment Charge,8.5,G,6.8,,,,0,
25,19.49,11.694,C,,,,44,44,USD,15.79,9.474,22,22,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,3,3,BG143,The Bag Factory,22,Additional Stitches,0.35,G,0.28,50,40,20,4,9
50,17.99,10.794,C,,,,44,44,USD,15.79,9.474,22,22,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,3,3,BG143,The Bag Factory,22,Additional Stitches,0.35,G,0.28,50,40,20,4,9
100,16.89,10.134,C,,,,44,44,USD,15.79,9.474,22,22,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,3,3,BG143,The Bag Factory,22,Additional Stitches,0.35,G,0.28,50,40,20,4,9
250,15.79,9.474,C,,,,44,44,USD,15.79,9.474,22,22,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,3,3,BG143,The Bag Factory,22,Additional Stitches,0.35,G,0.28,50,40,20,4,9
1,15.79,9.48,C,,,,46,46,USD,0,9.48,23,23,Random Sample,Order Sample,"Embroidery, up to 8000 Stitches",RS,3,3,BG143,The Bag Factory,23,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,23.99,14.394,C,0.5,G,0.4,48,48,USD,18.99,11.394,24,24,See Price Method,Place Order With Logo,1 Color 1 Location,TP,4,4,BG144,The Bag Factory,24,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
50,21.99,13.194,C,0.5,G,0.4,48,48,USD,18.99,11.394,24,24,See Price Method,Place Order With Logo,1 Color 1 Location,TP,4,4,BG144,The Bag Factory,24,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
100,20.49,12.294,C,0.5,G,0.4,48,48,USD,18.99,11.394,24,24,See Price Method,Place Order With Logo,1 Color 1 Location,TP,4,4,BG144,The Bag Factory,24,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
250,18.99,11.394,C,0.5,G,0.4,48,48,USD,18.99,11.394,24,24,See Price Method,Place Order With Logo,1 Color 1 Location,TP,4,4,BG144,The Bag Factory,24,Drop Shipment Charge,8.5,G,6.8,50,40,20,3,5
1,18.99,11.4,C,0.5,G,0,50,50,USD,0,11.4,25,25,Random Sample,Order Sample,1 Color 1 Location,RS,4,4,BG144,The Bag Factory,25,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,25.49,15.294,C,,,,52,52,USD,20.49,12.294,26,26,See Price Method,Place Order With Logo,4 Color Process,T4,4,4,BG144,The Bag Factory,26,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,23.49,14.094,C,,,,52,52,USD,20.49,12.294,26,26,See Price Method,Place Order With Logo,4 Color Process,T4,4,4,BG144,The Bag Factory,26,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,21.99,13.194,C,,,,52,52,USD,20.49,12.294,26,26,See Price Method,Place Order With Logo,4 Color Process,T4,4,4,BG144,The Bag Factory,26,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
250,20.49,12.294,C,,,,52,52,USD,20.49,12.294,26,26,See Price Method,Place Order With Logo,4 Color Process,T4,4,4,BG144,The Bag Factory,26,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,20.49,12.3,C,,,,54,54,USD,0,12.3,27,27,Random Sample,Order Sample,4 Color Process,RS,4,4,BG144,The Bag Factory,27,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,25.99,15.594,C,,,,56,56,USD,20.99,12.594,28,28,See Price Method,Place Order With Logo,4 Color Process Dome,DM,4,4,BG144,The Bag Factory,28,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
50,23.99,14.394,C,,,,56,56,USD,20.99,12.594,28,28,See Price Method,Place Order With Logo,4 Color Process Dome,DM,4,4,BG144,The Bag Factory,28,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
100,22.49,13.494,C,,,,56,56,USD,20.99,12.594,28,28,See Price Method,Place Order With Logo,4 Color Process Dome,DM,4,4,BG144,The Bag Factory,28,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
250,20.99,12.594,C,,,,56,56,USD,20.99,12.594,28,28,See Price Method,Place Order With Logo,4 Color Process Dome,DM,4,4,BG144,The Bag Factory,28,Drop Shipment Charge,8.5,G,6.8,50,40,20,0,0
1,20.99,12.6,C,,,,58,58,USD,0,12.6,29,29,Random Sample,Order Sample,4 Color Process Dome,RS,4,4,BG144,The Bag Factory,29,Drop Shipment Charge,8.5,G,6.8,,,,0,0
25,18.99,11.394,C,,,,60,60,USD,18.99,11.394,30,30,See Price Method,Order Without Logo,Blank,BL,4,4,BG144,The Bag Factory,30,Drop Shipment Charge,8.5,G,6.8,,,,0,
50,18.99,11.394,C,,,,60,60,USD,18.99,11.394,30,30,See Price Method,Order Without Logo,Blank,BL,4,4,BG144,The Bag Factory,30,Drop Shipment Charge,8.5,G,6.8,,,,0,
100,18.99,11.394,C,,,,60,60,USD,18.99,11.394,30,30,See Price Method,Order Without Logo,Blank,BL,4,4,BG144,The Bag Factory,30,Drop Shipment Charge,8.5,G,6.8,,,,0,
250,18.99,11.394,C,,,,60,60,USD,18.99,11.394,30,30,See Price Method,Order Without Logo,Blank,BL,4,4,BG144,The Bag Factory,30,Drop Shipment Charge,8.5,G,6.8,,,,0,
25,25.99,15.594,C,,,,62,62,USD,20.99,12.594,31,31,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,4,4,BG144,The Bag Factory,31,Additional Stitches,0.35,G,0.28,50,40,20,4,9
50,23.99,14.394,C,,,,62,62,USD,20.99,12.594,31,31,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,4,4,BG144,The Bag Factory,31,Additional Stitches,0.35,G,0.28,50,40,20,4,9
100,22.49,13.494,C,,,,62,62,USD,20.99,12.594,31,31,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,4,4,BG144,The Bag Factory,31,Additional Stitches,0.35,G,0.28,50,40,20,4,9
250,20.99,12.594,C,,,,62,62,USD,20.99,12.594,31,31,"Embroidered - Up to 8,000 Stitches",Place Order With Logo,"Embroidery, up to 8000 Stitches",EM,4,4,BG144,The Bag Factory,31,Additional Stitches,0.35,G,0.28,50,40,20,4,9
1,20.99,12.6,C,,,,64,64,USD,0,12.6,32,32,Random Sample,Order Sample,"Embroidery, up to 8000 Stitches",RS,4,4,BG144,The Bag Factory,32,Drop Shipment Charge,8.5,G,6.8,,,,0,0
12,26.49,15.894,C,0.5,G,0.4,66,66,USD,20.99,12.594,33,33,See Price Method,Place Order With Logo,1 Color 1 Location,TP,5,5,BG145,The Bag Factory,33,Drop Shipment Charge,8.5,G,6.8,50,40,0,3,5
25,24.29,14.574,C,0.5,G,0.4,66,66,USD,20.99,12.594,33,33,See Price Method,Place Order With Logo,1 Color 1 Location,TP,5,5,BG145,The Bag Factory,33,Drop Shipment Charge,8.5,G,6.8,50,40,0,3,5
50,22.69,13.614,C,0.5,G,0.4,66,66,USD,20.99,12.594,33,33,See Price Method,Place Order With Logo,1 Color 1 Location,TP,5,5,BG145,The Bag Factory,33,Drop Shipment Charge,8.5,G,6.8,50,40,0,3,5
100,20.99,12.594,C,0.5,G,0.4,66,66,USD,20.99,12.594,33,33,See Price Method,Place Order With Logo,1 Color 1 Location,TP,5,5,BG145,The Bag Factory,33,Drop Shipment Charge,8.5,G,6.8,50,40,0,3,5
1,20.99,12.6,C,,,,68,68,USD,0,12.6,34,34,Random Sample,Order Sample,1 Color 1 Location,RS,5,5,BG145,The Bag Factory,34,Drop Shipment Charge,8.5,G,6.8,,,,0,0
12,27.99,16.794,C,,,,70,70,USD,22.49,13.494,35,35,See Price Method,Place Order With Logo,4 Color Process,T4,5,5,BG145,The Bag Factory,35,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
25,25.79,15.474,C,,,,70,70,USD,22.49,13.494,35,35,See Price Method,Place Order With Logo,4 Color Process,T4,5,5,BG145,The Bag Factory,35,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
50,24.19,14.514,C,,,,70,70,USD,22.49,13.494,35,35,See Price Method,Place Order With Logo,4 Color Process,T4,5,5,BG145,The Bag Factory,35,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
100,22.49,13.494,C,,,,70,70,USD,22.49,13.494,35,35,See Price Method,Place Order With Logo,4 Color Process,T4,5,5,BG145,The Bag Factory,35,Drop Shipment Charge,8.5,G,6.8,75,60,60,0,0
1,22.49,13.5,C,,,,72,72,USD,0,13.5,36,36,Random Sample,Order Sample,4 Color Process,RS,5,5,BG145,The Bag Factory,36,Drop Shipment Charge,8.5,G,6.8,,,,0,0
12,20.99,12.594,C,,,,74,74,USD,20.99,12.594,37,37,See Price Method,Order Without Logo,Blank,BL,5,5,BG145,The Bag Factory,37,Drop Shipment Charge,8.5,G,6.8,,,,0,
