ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode,ImprintLocationName
S1104MXCCA,The 1919 Candy Company,1,4.59,2.754,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1104MXTEX,The 1919 Candy Company,100,4.09,2.454,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTEX,The 1919 Candy Company,250,3.99,2.394,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTEX,The 1919 Candy Company,500,3.89,2.334,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTEX,The 1919 Candy Company,1000,3.79,2.274,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTEX,The 1919 Candy Company,1,3.79,2.274,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1104MXTRAD,The 1919 Candy Company,100,3.59,2.154,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTRAD,The 1919 Candy Company,250,3.49,2.094,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTRAD,The 1919 Candy Company,500,3.39,2.034,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTRAD,The 1919 Candy Company,1000,3.29,1.974,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTRAD,The 1919 Candy Company,1,3.29,1.974,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S1104MXTROP,The 1919 Candy Company,100,3.49,2.094,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTROP,The 1919 Candy Company,250,3.39,2.034,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTROP,The 1919 Candy Company,500,3.29,1.974,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTROP,The 1919 Candy Company,1000,3.19,1.914,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1104MXTROP,The 1919 Candy Company,1,3.19,1.914,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S110MJRHPCT,The 1919 Candy Company,24,10.49,6.294,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRHPCT,The 1919 Candy Company,50,9.99,5.994,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRHPCT,The 1919 Candy Company,100,9.49,5.694,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRHPCT,The 1919 Candy Company,250,8.99,5.394,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRHPCT,The 1919 Candy Company,1,8.99,5.394,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S110MJRPBN,The 1919 Candy Company,24,8.69,5.214,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRPBN,The 1919 Candy Company,50,8.19,4.914,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRPBN,The 1919 Candy Company,100,7.69,4.614,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRPBN,The 1919 Candy Company,250,7.19,4.314,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S110MJRPBN,The 1919 Candy Company,1,7.19,4.314,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S112D,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S112D,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S112D,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S112D,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S113,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S113,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S113,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S113,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S116,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S116,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S116,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S116,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S116,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S116,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S116,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S116,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S116,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S116,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S116,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S116,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S119,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S119,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S119,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S119,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S119,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S119,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S119,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S119,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S119,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S119,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S119,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S119,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S1191CT,The 1919 Candy Company,100,3.29,1.974,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1191CT,The 1919 Candy Company,250,3.19,1.914,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1191CT,The 1919 Candy Company,500,3.09,1.854,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1191CT,The 1919 Candy Company,1000,2.99,1.794,C,,,,.020 Thickness,4 Color,20,50,40,G,1-Sided Imprint
S1191CT,The 1919 Candy Company,1,2.99,1.794,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S119MJRHPCT,The 1919 Candy Company,24,10.49,6.294,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S119MJRHPCT,The 1919 Candy Company,50,9.99,5.994,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S119MJRHPCT,The 1919 Candy Company,100,9.49,5.694,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S119MJRHPCT,The 1919 Candy Company,250,8.99,5.394,C,,,,.020 Thickness,4 Color,20,50,40,G,Magnet Front
S119MJRHPCT,The 1919 Candy Company,1,8.99,5.394,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120A,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S120A,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120A,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S120A,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120B,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S120B,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120B,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S120B,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120D,Magnet LLC,250,0.55,0.33,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,500,0.35,0.21,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,1000,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,2500,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,5000,0.12,0.072,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,10000,0.09,0.054,C,,,,.020 Thickness,4 Color,20,,,,Front
S120D,Magnet LLC,1,0.09,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120D,Magnet LLC,250,0.61,0.366,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,500,0.41,0.246,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,1000,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,2500,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,5000,0.18,0.108,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,10000,0.15,0.09,C,,,,.030 Thickness,4 Color,30,,,,Front
S120D,Magnet LLC,1,0.15,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120E,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S120E,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120E,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S120E,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120F,Magnet LLC,250,0.69,0.414,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,500,0.49,0.294,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,1000,0.29,0.174,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,2500,0.2,0.12,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,5000,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,10000,0.11,0.066,C,,,,.020 Thickness,4 Color,20,,,,Front
S120F,Magnet LLC,1,0.11,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120F,Magnet LLC,250,0.75,0.45,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,500,0.55,0.33,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,1000,0.35,0.21,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,2500,0.26,0.156,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,5000,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,10000,0.17,0.102,C,,,,.030 Thickness,4 Color,30,,,,Front
S120F,Magnet LLC,1,0.17,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120G,Magnet LLC,250,0.73,0.438,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,500,0.53,0.318,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,1000,0.31,0.186,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,2500,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,5000,0.19,0.114,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,10000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S120G,Magnet LLC,1,0.14,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120G,Magnet LLC,250,0.79,0.474,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,500,0.59,0.354,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,1000,0.37,0.222,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,2500,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,5000,0.25,0.15,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,10000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S120G,Magnet LLC,1,0.2,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S120J,Magnet LLC,250,0.73,0.438,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,500,0.53,0.318,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,1000,0.31,0.186,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,2500,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,5000,0.19,0.114,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,10000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S120J,Magnet LLC,1,0.14,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S120J,Magnet LLC,250,0.79,0.474,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,500,0.59,0.354,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,1000,0.37,0.222,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,2500,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,5000,0.25,0.15,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,10000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S120J,Magnet LLC,1,0.2,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S121B,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S121B,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S121B,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S121B,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S121C,Magnet LLC,250,0.69,0.414,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,500,0.49,0.294,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,1000,0.29,0.174,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,2500,0.2,0.12,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,5000,0.15,0.09,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,10000,0.11,0.066,C,,,,.020 Thickness,4 Color,20,,,,Front
S121C,Magnet LLC,1,0.11,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S121C,Magnet LLC,250,0.75,0.45,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,500,0.55,0.33,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,1000,0.35,0.21,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,2500,0.26,0.156,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,5000,0.21,0.126,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,10000,0.17,0.102,C,,,,.030 Thickness,4 Color,30,,,,Front
S121C,Magnet LLC,1,0.17,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S122,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S122,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S122,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S122,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S124A,Magnet LLC,500,0.53,0.318,C,,,,.020 Thickness,4 Color,20,,,,Front
S124A,Magnet LLC,1000,0.31,0.186,C,,,,.020 Thickness,4 Color,20,,,,Front
S124A,Magnet LLC,2500,0.22,0.132,C,,,,.020 Thickness,4 Color,20,,,,Front
S124A,Magnet LLC,5000,0.19,0.114,C,,,,.020 Thickness,4 Color,20,,,,Front
S124A,Magnet LLC,10000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S124A,Magnet LLC,1,0.14,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S124A,Magnet LLC,500,0.59,0.354,C,,,,.030 Thickness,4 Color,30,,,,Front
S124A,Magnet LLC,1000,0.37,0.222,C,,,,.030 Thickness,4 Color,30,,,,Front
S124A,Magnet LLC,2500,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S124A,Magnet LLC,5000,0.25,0.15,C,,,,.030 Thickness,4 Color,30,,,,Front
S124A,Magnet LLC,10000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S124A,Magnet LLC,1,0.2,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S124B,Magnet LLC,250,0.62,0.372,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S124B,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S124B,Magnet LLC,250,0.68,0.408,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,1000,0.31,0.186,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,2500,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,5000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,10000,0.16,0.096,C,,,,.030 Thickness,4 Color,30,,,,Front
S124B,Magnet LLC,1,0.16,0,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S124G,Magnet LLC,500,0.51,0.306,C,,,,.020 Thickness,4 Color,20,,,,Front
S124G,Magnet LLC,1000,0.3,0.18,C,,,,.020 Thickness,4 Color,20,,,,Front
S124G,Magnet LLC,2500,0.21,0.126,C,,,,.020 Thickness,4 Color,20,,,,Front
S124G,Magnet LLC,5000,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S124G,Magnet LLC,10000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S124G,Magnet LLC,1,0.14,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S124G,Magnet LLC,500,0.57,0.342,C,,,,.030 Thickness,4 Color,30,,,,Front
S124G,Magnet LLC,1000,0.36,0.216,C,,,,.030 Thickness,4 Color,30,,,,Front
S124G,Magnet LLC,2500,0.28,0.168,C,,,,.030 Thickness,4 Color,30,,,,Front
S124G,Magnet LLC,5000,0.24,0.144,C,,,,.030 Thickness,4 Color,30,,,,Front
S124G,Magnet LLC,10000,0.2,0.12,C,,,,.030 Thickness,4 Color,30,,,,Front
S124G,Magnet LLC,1,0.2,0.001,C,,,,.030 Thickness,Random Sample,RS,,,,Side 1
S125,Magnet LLC,500,0.42,0.252,C,,,,.020 Thickness,4 Color,20,,,,Front
S125,Magnet LLC,1000,0.25,0.15,C,,,,.020 Thickness,4 Color,20,,,,Front
S125,Magnet LLC,2500,0.18,0.108,C,,,,.020 Thickness,4 Color,20,,,,Front
S125,Magnet LLC,5000,0.14,0.084,C,,,,.020 Thickness,4 Color,20,,,,Front
S125,Magnet LLC,10000,0.1,0.06,C,,,,.020 Thickness,4 Color,20,,,,Front
S125,Magnet LLC,1,0.1,0,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
S125,Magnet LLC,500,0.48,0.288,C,,,,.030 Thickness,4 Color,30,,,,Front
